user_id,gender,age,race,facebook,pinterest,instagram,linkedin,twitter
399,Male,65+,Hispanic,No,No,Yes,Yes,Yes
400,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
401,Male,30-49,Hispanic,Yes,Yes,Yes,No,Yes
402,Male,65+,White Non-Hispanic,Yes,Yes,No,Yes,No
403,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
404,Male,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
405,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
406,Male,50-64,Hispanic,No,No,No,Yes,Yes
407,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
408,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
409,Male,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
410,Male,50-64,Hispanic,Yes,No,Yes,Yes,Yes
411,Female,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
412,Female,30-49,Hispanic,Yes,No,Yes,Yes,No
413,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
414,Male,18-29,White Non-Hispanic,Yes,No,No,No,Yes
415,Male,30-49,White Non-Hispanic,No,Yes,Yes,No,Yes
416,Female,18-29,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
417,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
418,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
419,Male,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
420,Male,50-64,White Non-Hispanic,No,Yes,No,Yes,Yes
421,Male,30-49,Black Non-Hispanic,No,Yes,Yes,Yes,No
422,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
423,Female,50-64,Hispanic,No,No,Yes,No,Yes
424,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,No,Yes
425,Male,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
426,Male,50-64,Black Non-Hispanic,No,Yes,Yes,No,Yes
427,Male,50-64,White Non-Hispanic,No,No,No,No,Yes
428,Male,50-64,Hispanic,No,No,Yes,Yes,Yes
429,Female,65+,Hispanic,No,Yes,Yes,No,Yes
430,Male,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
431,Male,18-29,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
432,Male,18-29,Hispanic,Yes,No,Yes,Yes,Yes
433,Male,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
434,Male,65+,Black Non-Hispanic,Yes,Yes,No,No,Yes
435,Female,65+,Hispanic,Yes,Yes,No,Yes,Yes
436,Male,18-29,Black Non-Hispanic,No,Yes,No,Yes,Yes
437,Female,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
438,Female,18-29,White Non-Hispanic,No,Yes,Yes,Yes,Yes
439,Male,18-29,Hispanic,Yes,Yes,Yes,No,Yes
440,Female,30-49,White Non-Hispanic,No,Yes,Yes,Yes,Yes
441,Female,30-49,Hispanic,Yes,No,Yes,Yes,Yes
442,Female,65+,White Non-Hispanic,Yes,Yes,Yes,No,Yes
443,Female,50-64,White Non-Hispanic,No,No,Yes,No,No
444,Female,30-49,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
445,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,No,Yes
446,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,No,Yes
447,Male,30-49,White Non-Hispanic,No,Yes,Yes,Yes,Yes
448,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
449,Male,30-49,Hispanic,No,No,Yes,Yes,Yes
450,Male,65+,Hispanic,Yes,Yes,Yes,No,Yes
451,Male,65+,Hispanic,Yes,No,Yes,Yes,Yes
452,Male,50-64,Hispanic,Yes,No,Yes,No,Yes
453,Female,18-29,Black Non-Hispanic,Yes,No,Yes,No,Yes
454,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
455,Male,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
456,Female,50-64,Black Non-Hispanic,No,No,Yes,Yes,No
457,Male,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
458,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
459,Female,18-29,White Non-Hispanic,Yes,No,Yes,Yes,No
460,Female,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
461,Female,30-49,White Non-Hispanic,Yes,No,Yes,Yes,No
462,Female,50-64,Hispanic,Yes,Yes,No,Yes,No
463,Male,18-29,Black Non-Hispanic,No,Yes,Yes,No,Yes
464,Male,30-49,White Non-Hispanic,No,Yes,No,No,Yes
465,Male,50-64,Hispanic,Yes,No,Yes,No,Yes
466,Male,65+,Hispanic,Yes,No,No,Yes,Yes
467,Female,30-49,Hispanic,Yes,No,Yes,Yes,No
468,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
469,Female,65+,White Non-Hispanic,Yes,Yes,No,Yes,Yes
470,Female,18-29,Hispanic,Yes,No,Yes,Yes,Yes
471,Male,65+,Hispanic,Yes,No,Yes,No,Yes
472,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
473,Male,50-64,Hispanic,Yes,Yes,Yes,No,Yes
474,Female,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
475,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
476,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,No
477,Female,65+,Hispanic,Yes,Yes,Yes,No,No
478,Female,30-49,Hispanic,Yes,Yes,Yes,No,Yes
479,Female,18-29,Hispanic,Yes,Yes,No,Yes,Yes
480,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
481,Female,18-29,Hispanic,No,No,No,No,Yes
482,Male,18-29,Hispanic,No,No,No,Yes,Yes
483,Female,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
484,Male,50-64,Hispanic,No,No,No,No,Yes
485,Female,50-64,White Non-Hispanic,No,No,Yes,No,Yes
486,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
487,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
488,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
489,Male,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
490,Female,50-64,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
491,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
492,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
493,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
494,Female,30-49,Hispanic,Yes,Yes,No,Yes,Yes
495,Female,18-29,Hispanic,Yes,No,Yes,Yes,No
496,Female,30-49,White Non-Hispanic,Yes,Yes,No,Yes,Yes
497,Female,30-49,Hispanic,No,No,Yes,No,Yes
498,Male,65+,White Non-Hispanic,No,No,Yes,No,Yes
499,Female,50-64,Hispanic,No,No,Yes,No,No
500,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
501,Male,30-49,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
502,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,No,Yes
503,Male,65+,Black Non-Hispanic,No,No,Yes,Yes,No
504,Female,50-64,Black Non-Hispanic,No,No,Yes,No,No
505,Female,50-64,Hispanic,No,Yes,Yes,No,Yes
506,Male,50-64,Black Non-Hispanic,Yes,No,Yes,No,Yes
507,Male,18-29,Hispanic,Yes,No,No,Yes,Yes
508,Male,50-64,Black Non-Hispanic,No,No,Yes,No,Yes
509,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
510,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
511,Male,65+,White Non-Hispanic,Yes,Yes,Yes,No,Yes
512,Male,30-49,Hispanic,Yes,Yes,Yes,No,No
513,Female,18-29,Hispanic,No,Yes,No,Yes,No
514,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
515,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
516,Male,50-64,White Non-Hispanic,Yes,Yes,No,Yes,Yes
517,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
518,Male,30-49,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
519,Male,65+,Hispanic,No,No,Yes,No,Yes
520,Female,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
521,Female,18-29,Hispanic,Yes,No,Yes,No,Yes
522,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
523,Female,65+,Hispanic,No,No,Yes,Yes,Yes
524,Female,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
525,Female,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
526,Male,18-29,Black Non-Hispanic,No,No,Yes,Yes,Yes
527,Female,50-64,Black Non-Hispanic,Yes,No,No,Yes,Yes
528,Female,18-29,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
529,Male,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
530,Male,50-64,Hispanic,Yes,No,Yes,No,Yes
531,Male,65+,Black Non-Hispanic,Yes,Yes,Yes,No,No
532,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
533,Male,50-64,Hispanic,Yes,Yes,No,No,Yes
534,Female,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
535,Female,65+,Black Non-Hispanic,Yes,No,No,Yes,No
536,Male,50-64,Hispanic,No,No,No,No,Yes
537,Female,50-64,Black Non-Hispanic,Yes,No,Yes,No,Yes
538,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
539,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
540,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
541,Male,50-64,White Non-Hispanic,Yes,No,No,No,Yes
542,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
543,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
544,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
545,Male,65+,Black Non-Hispanic,No,No,Yes,Yes,Yes
546,Female,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
547,Male,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,No
548,Female,18-29,Hispanic,Yes,No,Yes,Yes,Yes
549,Male,30-49,Hispanic,No,Yes,Yes,No,Yes
550,Male,65+,Hispanic,No,No,No,Yes,Yes
551,Male,50-64,Hispanic,No,No,Yes,Yes,Yes
552,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
553,Female,30-49,White Non-Hispanic,No,No,Yes,Yes,Yes
554,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,No
555,Male,65+,Hispanic,Yes,No,No,Yes,Yes
556,Female,50-64,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
557,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
558,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
559,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
560,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
561,Female,50-64,Hispanic,Yes,No,No,No,Yes
562,Male,50-64,Black Non-Hispanic,Yes,No,Yes,No,Yes
563,Male,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
564,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
565,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,No
566,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
567,Female,65+,White Non-Hispanic,Yes,Yes,No,No,Yes
568,Male,30-49,Hispanic,Yes,No,Yes,Yes,Yes
569,Male,65+,Hispanic,Yes,No,Yes,No,Yes
570,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
571,Male,65+,Black Non-Hispanic,No,No,Yes,No,Yes
572,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
573,Male,30-49,Hispanic,Yes,No,No,No,Yes
574,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
575,Male,18-29,Hispanic,Yes,Yes,Yes,No,Yes
576,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
577,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
578,Female,65+,Hispanic,Yes,Yes,No,No,Yes
579,Female,30-49,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
580,Female,30-49,Black Non-Hispanic,No,Yes,No,Yes,Yes
581,Male,18-29,Black Non-Hispanic,No,No,Yes,Yes,Yes
582,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
583,Male,50-64,Hispanic,Yes,No,Yes,No,Yes
584,Female,30-49,White Non-Hispanic,No,Yes,Yes,Yes,Yes
585,Male,50-64,White Non-Hispanic,No,No,Yes,Yes,No
586,Male,30-49,White Non-Hispanic,Yes,Yes,No,No,Yes
587,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
588,Female,30-49,Black Non-Hispanic,No,No,No,Yes,Yes
589,Female,50-64,Hispanic,Yes,No,No,Yes,Yes
590,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
591,Female,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
592,Female,65+,Hispanic,Yes,Yes,Yes,Yes,Yes
593,Female,65+,Hispanic,Yes,Yes,Yes,Yes,No
594,Female,18-29,Black Non-Hispanic,Yes,Yes,No,Yes,No
595,Female,65+,Black Non-Hispanic,Yes,No,No,Yes,Yes
596,Male,50-64,Hispanic,Yes,No,No,Yes,No
597,Female,30-49,White Non-Hispanic,No,Yes,Yes,Yes,Yes
598,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
599,Male,65+,Hispanic,No,No,Yes,No,Yes
600,Male,30-49,Hispanic,Yes,No,Yes,Yes,Yes
601,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
602,Male,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
603,Male,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
604,Female,65+,Black Non-Hispanic,Yes,No,No,Yes,Yes
605,Female,50-64,Hispanic,Yes,No,Yes,Yes,No
606,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
607,Male,50-64,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
608,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
609,Female,18-29,Hispanic,No,Yes,Yes,Yes,Yes
610,Male,18-29,Black Non-Hispanic,No,Yes,Yes,No,No
611,Male,30-49,White Non-Hispanic,No,Yes,Yes,No,Yes
612,Male,50-64,White Non-Hispanic,No,No,Yes,No,Yes
613,Female,65+,Hispanic,Yes,No,Yes,Yes,Yes
614,Female,65+,White Non-Hispanic,Yes,Yes,No,Yes,Yes
615,Female,65+,Hispanic,No,Yes,Yes,Yes,Yes
616,Male,18-29,Hispanic,Yes,No,Yes,No,No
617,Male,30-49,Hispanic,Yes,No,Yes,Yes,Yes
618,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,No,Yes
619,Male,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
620,Female,18-29,Hispanic,Yes,No,Yes,Yes,Yes
621,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
622,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
623,Female,18-29,Black Non-Hispanic,Yes,No,Yes,No,Yes
624,Male,30-49,Hispanic,Yes,No,Yes,Yes,Yes
625,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
626,Male,18-29,Hispanic,Yes,Yes,No,Yes,Yes
627,Male,65+,White Non-Hispanic,Yes,No,Yes,No,Yes
628,Male,30-49,White Non-Hispanic,Yes,No,Yes,No,Yes
629,Male,65+,Black Non-Hispanic,No,No,Yes,Yes,Yes
630,Male,65+,Black Non-Hispanic,Yes,No,Yes,No,No
631,Male,30-49,White Non-Hispanic,Yes,No,Yes,No,Yes
632,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
633,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
634,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
635,Male,18-29,Hispanic,No,Yes,Yes,No,Yes
636,Female,65+,Black Non-Hispanic,Yes,No,Yes,No,Yes
637,Male,50-64,Hispanic,Yes,No,Yes,Yes,No
638,Female,65+,Hispanic,No,No,Yes,Yes,No
639,Female,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
640,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
641,Male,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
642,Male,65+,Hispanic,Yes,No,Yes,No,Yes
643,Male,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
644,Male,18-29,Hispanic,Yes,No,Yes,Yes,Yes
645,Male,65+,White Non-Hispanic,Yes,No,Yes,No,Yes
646,Female,30-49,Hispanic,No,No,Yes,No,Yes
647,Female,65+,Black Non-Hispanic,Yes,No,No,Yes,Yes
648,Male,18-29,Hispanic,Yes,No,Yes,Yes,Yes
649,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
650,Female,65+,White Non-Hispanic,Yes,Yes,No,No,Yes
651,Female,30-49,Black Non-Hispanic,No,No,Yes,Yes,Yes
652,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
653,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
654,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
655,Male,30-49,Hispanic,No,Yes,Yes,Yes,Yes
656,Male,65+,Hispanic,Yes,Yes,Yes,No,Yes
657,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
658,Female,30-49,White Non-Hispanic,No,Yes,Yes,Yes,Yes
659,Male,65+,Hispanic,Yes,Yes,No,Yes,Yes
660,Male,50-64,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
661,Female,65+,Hispanic,Yes,Yes,Yes,Yes,No
662,Male,18-29,White Non-Hispanic,Yes,No,No,Yes,Yes
663,Female,50-64,Hispanic,No,Yes,Yes,Yes,Yes
664,Male,18-29,White Non-Hispanic,Yes,Yes,No,Yes,Yes
665,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
666,Male,18-29,Hispanic,Yes,Yes,Yes,No,Yes
667,Female,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
668,Male,50-64,White Non-Hispanic,No,Yes,Yes,Yes,Yes
669,Male,18-29,White Non-Hispanic,No,Yes,Yes,Yes,No
670,Male,50-64,Hispanic,Yes,No,Yes,No,Yes
671,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
672,Male,50-64,White Non-Hispanic,No,Yes,Yes,Yes,Yes
673,Male,50-64,White Non-Hispanic,No,Yes,Yes,No,Yes
674,Male,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
675,Female,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
676,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
677,Female,50-64,Hispanic,Yes,No,Yes,No,Yes
678,Female,18-29,Hispanic,Yes,No,Yes,Yes,No
679,Female,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
680,Male,18-29,Hispanic,Yes,Yes,No,Yes,Yes
681,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
682,Male,65+,White Non-Hispanic,Yes,No,No,Yes,Yes
683,Female,65+,Hispanic,Yes,No,Yes,Yes,Yes
684,Female,30-49,Hispanic,Yes,No,Yes,No,Yes
685,Male,18-29,Black Non-Hispanic,No,Yes,Yes,No,Yes
686,Male,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
687,Female,30-49,Hispanic,No,Yes,No,Yes,Yes
688,Female,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
689,Female,30-49,White Non-Hispanic,Yes,Yes,No,Yes,No
690,Female,65+,White Non-Hispanic,Yes,Yes,No,No,No
691,Female,65+,Black Non-Hispanic,Yes,No,Yes,Yes,No
692,Female,30-49,White Non-Hispanic,Yes,No,No,Yes,Yes
693,Male,18-29,Hispanic,Yes,No,Yes,No,Yes
694,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
695,Male,18-29,White Non-Hispanic,No,No,Yes,Yes,Yes
696,Female,50-64,Black Non-Hispanic,No,Yes,Yes,No,Yes
697,Male,65+,White Non-Hispanic,Yes,Yes,Yes,No,Yes
698,Female,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,No
699,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
700,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
701,Male,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
702,Female,30-49,Hispanic,Yes,No,Yes,Yes,Yes
703,Female,65+,Hispanic,Yes,No,No,Yes,No
704,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
705,Male,30-49,Hispanic,Yes,Yes,Yes,No,Yes
706,Female,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
707,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
708,Female,18-29,Hispanic,Yes,Yes,No,Yes,Yes
709,Female,18-29,White Non-Hispanic,Yes,Yes,No,Yes,No
710,Female,18-29,White Non-Hispanic,Yes,Yes,No,No,Yes
711,Male,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
712,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
713,Female,18-29,Hispanic,No,Yes,Yes,Yes,Yes
714,Male,65+,Hispanic,No,Yes,No,Yes,Yes
715,Male,50-64,White Non-Hispanic,Yes,No,No,No,Yes
716,Female,65+,Hispanic,No,Yes,Yes,Yes,Yes
717,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
718,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,No
719,Male,65+,White Non-Hispanic,No,No,Yes,No,Yes
720,Female,65+,White Non-Hispanic,Yes,Yes,Yes,No,Yes
721,Female,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
722,Male,65+,White Non-Hispanic,Yes,No,No,Yes,No
723,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,No,Yes
724,Male,50-64,White Non-Hispanic,Yes,No,Yes,No,Yes
725,Female,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
726,Female,65+,White Non-Hispanic,No,Yes,Yes,Yes,No
727,Male,30-49,Hispanic,Yes,No,Yes,Yes,Yes
728,Female,65+,Hispanic,No,No,Yes,No,Yes
729,Female,30-49,Hispanic,Yes,Yes,Yes,No,Yes
730,Female,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
731,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
732,Female,65+,Black Non-Hispanic,No,Yes,Yes,Yes,No
733,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
734,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
735,Female,50-64,Hispanic,No,Yes,No,Yes,Yes
736,Female,30-49,Black Non-Hispanic,No,No,Yes,No,Yes
737,Female,65+,Hispanic,Yes,Yes,Yes,No,Yes
738,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,No,Yes
739,Female,65+,Hispanic,Yes,Yes,Yes,No,Yes
740,Female,18-29,White Non-Hispanic,Yes,No,Yes,No,Yes
741,Male,65+,Hispanic,Yes,No,No,No,Yes
742,Female,50-64,Hispanic,Yes,No,Yes,Yes,Yes
743,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,No,Yes
744,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
745,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
746,Male,18-29,Black Non-Hispanic,No,No,No,Yes,Yes
747,Male,50-64,Hispanic,Yes,No,Yes,Yes,Yes
748,Female,18-29,Black Non-Hispanic,Yes,No,No,No,No
749,Female,30-49,Black Non-Hispanic,Yes,No,No,Yes,Yes
750,Female,65+,Hispanic,No,No,Yes,No,Yes
751,Female,65+,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
752,Male,30-49,Hispanic,Yes,No,Yes,Yes,No
753,Female,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
754,Female,18-29,White Non-Hispanic,Yes,No,Yes,Yes,No
755,Female,50-64,Hispanic,Yes,No,Yes,Yes,Yes
756,Female,65+,Hispanic,Yes,Yes,Yes,Yes,Yes
757,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,No
758,Female,18-29,Black Non-Hispanic,No,Yes,No,Yes,Yes
759,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
760,Female,18-29,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
761,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
762,Male,18-29,Black Non-Hispanic,Yes,Yes,No,No,Yes
763,Male,18-29,Hispanic,Yes,No,Yes,Yes,No
764,Female,30-49,Black Non-Hispanic,Yes,No,Yes,No,Yes
765,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
766,Male,50-64,Hispanic,No,No,Yes,Yes,No
767,Female,65+,White Non-Hispanic,Yes,Yes,Yes,No,Yes
768,Male,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
769,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
770,Female,50-64,Hispanic,No,No,Yes,No,No
771,Male,18-29,Hispanic,Yes,No,Yes,Yes,No
772,Female,65+,Black Non-Hispanic,Yes,No,Yes,No,Yes
773,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
774,Male,65+,Black Non-Hispanic,Yes,No,Yes,No,Yes
775,Female,50-64,White Non-Hispanic,No,Yes,Yes,Yes,No
776,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
777,Female,50-64,Black Non-Hispanic,No,No,Yes,No,Yes
778,Female,65+,Hispanic,Yes,Yes,Yes,No,Yes
779,Male,65+,Black Non-Hispanic,Yes,No,Yes,No,Yes
780,Male,50-64,White Non-Hispanic,Yes,No,Yes,No,No
781,Male,50-64,Hispanic,Yes,Yes,No,No,Yes
782,Male,65+,Black Non-Hispanic,Yes,No,Yes,Yes,No
783,Male,65+,White Non-Hispanic,No,No,No,Yes,No
784,Female,65+,Black Non-Hispanic,Yes,No,No,Yes,Yes
785,Male,65+,Black Non-Hispanic,No,No,Yes,No,No
786,Female,65+,Black Non-Hispanic,Yes,No,Yes,No,Yes
787,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,No,Yes
788,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
789,Female,50-64,White Non-Hispanic,No,Yes,Yes,No,Yes
790,Male,50-64,Hispanic,No,Yes,Yes,No,Yes
791,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
792,Female,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
793,Male,18-29,Black Non-Hispanic,No,No,Yes,Yes,Yes
794,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
795,Female,65+,Hispanic,Yes,Yes,Yes,Yes,Yes
796,Male,18-29,White Non-Hispanic,Yes,Yes,No,Yes,Yes
797,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
